transaction_id,item_id
session_14312,doc_0246
session_14312,doc_0627
session_14313,doc_0135
session_14313,doc_0381
session_14314,doc_0518
session_14314,doc_0732
session_14315,doc_0235
session_14315,doc_0229
session_14315,doc_0640
session_14316,doc_0471
session_14316,doc_0476
session_14316,doc_0322
session_14316,doc_0316
session_14317,doc_0658
session_14317,doc_0673
session_14317,doc_0496
session_14318,doc_0184
session_14318,doc_0157
session_14318,doc_0180
session_14319,doc_0291
session_14319,doc_0322
session_14319,doc_0324
session_14319,doc_0314
session_14320,doc_0401
session_14321,doc_0518
session_14321,doc_0492
session_14321,doc_0493
session_14321,doc_0375
session_14322,doc_0148
session_14322,doc_0152
session_14322,doc_0068
session_14323,doc_0243
session_14323,doc_0642
session_14324,doc_0322
session_14324,doc_0311
session_14324,doc_0923
session_14325,doc_0914
session_14325,doc_0910
session_14325,doc_0884
session_14325,doc_0889
session_14325,doc_0666
session_14326,doc_0031
session_14327,doc_0009
session_14328,doc_0392
session_14328,doc_0401
session_14328,doc_0169
session_14328,doc_0133
session_14329,doc_0676
session_14329,doc_0695
session_14329,doc_0882
session_14330,doc_0565
session_14330,doc_0501
session_14331,doc_0261
session_14331,doc_0204
session_14332,doc_0656
session_14333,doc_0394
session_14333,doc_0373
session_14333,doc_0458
session_14334,doc_0322
session_14335,doc_0166
session_14336,doc_0914
session_14337,doc_0246
session_14338,doc_0476
session_14339,doc_0518
session_14339,doc_0504
session_14339,doc_0852
session_14340,doc_0310
session_14341,doc_0048
session_14341,doc_0066
session_14342,doc_0648
session_14342,doc_0644
session_14342,doc_0633
session_14342,doc_0063
session_14343,doc_0063
session_14343,doc_0518
session_14344,doc_0401
session_14344,doc_0136
session_14345,doc_0331
session_14345,doc_0394
session_14345,doc_0374
session_14346,doc_0338
session_14346,doc_0388
session_14346,doc_0118
session_14347,doc_0392
session_14348,doc_0687
session_14348,doc_0695
session_14348,doc_0673
session_14348,doc_0689
session_14349,doc_0063
session_14349,doc_0080
session_14349,doc_0068
session_14349,doc_0031
session_14350,doc_0211
session_14350,doc_0206
session_14350,doc_0197
session_14350,doc_0617
session_14351,doc_0043
session_14351,doc_0031
session_14351,doc_0053
session_14351,doc_0011
session_14352,doc_0651
session_14352,doc_0341
session_14353,doc_0706
session_14354,doc_0814
session_14354,doc_0844
session_14354,doc_0031
session_14355,doc_0120
session_14355,doc_0148
session_14355,doc_0180
session_14355,doc_0189
session_14355,doc_0127
session_14355,doc_0170
session_14356,doc_0031
session_14356,doc_0063
session_14356,doc_0518
session_14357,doc_0276
session_14357,doc_0392
session_14358,doc_0673
session_14358,doc_0642
session_14359,doc_0636
session_14360,doc_0608
session_14361,doc_0914
session_14362,doc_0031
session_14362,doc_0020
session_14363,doc_0770
session_14363,doc_0715
session_14363,doc_0752
session_14363,doc_0901
session_14364,doc_0624
session_14364,doc_0634
session_14364,doc_0617
session_14365,doc_0518
session_14366,doc_0352
session_14366,doc_0334
session_14366,doc_0131
session_14367,doc_0156
session_14367,doc_0152
session_14367,doc_0304
session_14368,doc_0401
session_14368,doc_0362
session_14368,doc_0360
session_14369,doc_0152
session_14369,doc_0192
session_14369,doc_0048
session_14370,doc_0325
session_14370,doc_0772
session_14371,doc_0145
session_14371,doc_0179
session_14372,doc_0502
session_14372,doc_0584
session_14372,doc_0493
session_14372,doc_0754
session_14373,doc_0098
session_14374,doc_0091
session_14375,doc_0655
session_14375,doc_0634
session_14376,doc_0441
session_14376,doc_0459
session_14377,doc_0565
session_14377,doc_0564
session_14377,doc_0557
session_14377,doc_0765
session_14378,doc_0852
session_14378,doc_0381
session_14379,doc_0182
session_14379,doc_0145
session_14379,doc_0153
session_14380,doc_0048
session_14380,doc_0063
session_14380,doc_0021
session_14381,doc_0767
session_14382,doc_0493
session_14382,doc_0565
session_14382,doc_0243
session_14383,doc_0441
session_14383,doc_0476
session_14384,doc_0703
session_14384,doc_0673
session_14384,doc_0683
session_14385,doc_0617
session_14385,doc_0603
session_14385,doc_0606
session_14385,doc_0618
session_14385,doc_0614
session_14385,doc_0598
session_14386,doc_0900
session_14386,doc_0914
session_14386,doc_0920
session_14386,doc_0904
session_14386,doc_0889
session_14387,doc_0174
session_14388,doc_0369
session_14388,doc_0358
session_14388,doc_0732
session_14389,doc_0322
session_14389,doc_0269
session_14389,doc_0331
session_14389,doc_0384
session_14390,doc_0305
session_14390,doc_0311
session_14390,doc_0331
session_14391,doc_0804
session_14392,doc_0203
session_14392,doc_0249
session_14392,doc_0208
session_14392,doc_0206
session_14392,doc_0243
session_14392,doc_0246
session_14393,doc_0790
session_14394,doc_0042
session_14394,doc_0493
session_14395,doc_0592
session_14395,doc_0553
session_14396,doc_0342
session_14396,doc_0369
session_14396,doc_0331
session_14396,doc_0617
session_14397,doc_0495
session_14397,doc_0565
session_14397,doc_0584
session_14398,doc_0279
session_14398,doc_0303
session_14398,doc_0174
session_14399,doc_0369
session_14400,doc_0719
session_14401,doc_0754
session_14402,doc_0055
session_14403,doc_0519
session_14404,doc_0400
session_14404,doc_0386
session_14404,doc_0327
session_14405,doc_0077
session_14405,doc_0617
session_14406,doc_0812
session_14407,doc_0852
session_14408,doc_0310
session_14409,doc_0900
session_14409,doc_0914
session_14409,doc_0884
session_14410,doc_0518
session_14410,doc_0774
session_14411,doc_0179
session_14411,doc_0659
session_14412,doc_0243
session_14412,doc_0224
session_14412,doc_0229
session_14413,doc_0689
session_14414,doc_0160
session_14414,doc_0362
session_14415,doc_0031
session_14415,doc_0495
session_14416,doc_0093
session_14417,doc_0656
session_14417,doc_0679
session_14417,doc_0651
session_14417,doc_0618
session_14417,doc_0625
session_14418,doc_0013
session_14418,doc_0031
session_14419,doc_0469
session_14419,doc_0434
session_14420,doc_0352
session_14420,doc_0385
session_14421,doc_0148
session_14421,doc_0166
session_14421,doc_0180
session_14421,doc_0181
session_14422,doc_0469
session_14423,doc_0163
session_14423,doc_0174
session_14423,doc_0148
session_14423,doc_0152
session_14424,doc_0043
session_14424,doc_0045
session_14424,doc_0077
session_14425,doc_0754
session_14425,doc_0617
session_14426,doc_0373
session_14427,doc_0618
session_14427,doc_0649
session_14427,doc_0615
session_14427,doc_0559
session_14427,doc_0592
session_14427,doc_0555
session_14428,doc_0476
session_14428,doc_0477
session_14429,doc_0476
session_14429,doc_0436
session_14429,doc_0148
session_14430,doc_0914
session_14430,doc_0884
session_14431,doc_0754
session_14431,doc_0762
session_14432,doc_0369
session_14432,doc_0148
session_14433,doc_0396
session_14434,doc_0391
session_14435,doc_0065
session_14435,doc_0031
session_14435,doc_0331
session_14436,doc_0169
session_14436,doc_0148
session_14436,doc_0156
session_14436,doc_0139
session_14436,doc_0112
session_14436,doc_0179
session_14437,doc_0812
session_14438,doc_0146
session_14438,doc_0118
session_14439,doc_0412
session_14440,doc_0639
session_14440,doc_0617
session_14441,doc_0172
session_14441,doc_0132
session_14442,doc_0262
session_14443,doc_0888
session_14443,doc_0914
session_14443,doc_0913
session_14444,doc_0673
session_14444,doc_0702
session_14444,doc_0701
session_14444,doc_0369
session_14445,doc_0626
session_14445,doc_0618
session_14446,doc_0311
session_14446,doc_0801
session_14447,doc_0177
session_14447,doc_0120
session_14448,doc_0927
session_14448,doc_0917
session_14448,doc_0914
session_14449,doc_0031
session_14449,doc_0080
session_14450,doc_0617
session_14451,doc_0038
session_14451,doc_0031
session_14451,doc_0046
session_14452,doc_0028
session_14453,doc_0852
session_14453,doc_0754
session_14454,doc_0608
session_14455,doc_0043
session_14456,doc_0200
session_14456,doc_0624
session_14457,doc_0833
session_14458,doc_0269
session_14459,doc_0163
session_14459,doc_0185
session_14459,doc_0148
session_14459,doc_0180
session_14459,doc_0179
session_14460,doc_0852
session_14461,doc_0532
session_14461,doc_0565
session_14462,doc_0919
session_14462,doc_0905
session_14462,doc_0914
session_14462,doc_0902
session_14463,doc_0401
session_14463,doc_0377
session_14463,doc_0394
session_14463,doc_0348
session_14464,doc_0359
session_14464,doc_0331
session_14464,doc_0148
session_14464,doc_0120
session_14465,doc_0322
session_14465,doc_0297
session_14465,doc_0316
session_14465,doc_0276
session_14465,doc_0169
session_14466,doc_0469
session_14466,doc_0434
session_14466,doc_0476
session_14467,doc_0493
session_14467,doc_0551
session_14467,doc_0031
session_14467,doc_0079
session_14468,doc_0914
session_14469,doc_0019
session_14469,doc_0031
session_14469,doc_0068
session_14469,doc_0036
session_14470,doc_0518
session_14470,doc_0540
session_14471,doc_0126
session_14471,doc_0180
session_14471,doc_0303
session_14471,doc_0308
session_14472,doc_0235
session_14473,doc_0234
session_14473,doc_0434
session_14474,doc_0305
session_14474,doc_0322
session_14474,doc_0269
session_14474,doc_0264
session_14474,doc_0303
session_14474,doc_0179
session_14475,doc_0501
session_14475,doc_0590
session_14475,doc_0046
session_14476,doc_0011
session_14476,doc_0617
session_14477,doc_0673
session_14477,doc_0369
session_14478,doc_0461
session_14478,doc_0412
session_14479,doc_0471
session_14479,doc_0437
session_14479,doc_0469
session_14479,doc_0440
session_14479,doc_0428
session_14479,doc_0914
session_14480,doc_0229
session_14480,doc_0243
session_14480,doc_0220
session_14480,doc_0626
session_14481,doc_0246
session_14482,doc_0720
session_14482,doc_0774
session_14482,doc_0783
session_14482,doc_0754
session_14483,doc_0453
session_14483,doc_0569
session_14484,doc_0331
session_14484,doc_0376
session_14485,doc_0063
session_14486,doc_0706
session_14487,doc_0774
session_14487,doc_0754
session_14487,doc_0793
session_14488,doc_0041
session_14488,doc_0042
session_14488,doc_0031
session_14488,doc_0757
session_14489,doc_0620
session_14490,doc_0467
session_14490,doc_0451
session_14490,doc_0464
session_14490,doc_0235
session_14491,doc_0878
session_14491,doc_0914
session_14492,doc_0501
session_14492,doc_0535
session_14492,doc_0502
session_14492,doc_0520
session_14492,doc_0565
session_14493,doc_0852
session_14493,doc_0870
session_14493,doc_0824
session_14493,doc_0843
session_14494,doc_0565
session_14494,doc_0501
session_14494,doc_0332
session_14495,doc_0804
session_14495,doc_0830
session_14496,doc_0914
session_14496,doc_0857
session_14497,doc_0617
session_14497,doc_0699
session_14498,doc_0615
session_14499,doc_0305
session_14499,doc_0148
session_14500,doc_0754
session_14500,doc_0294
session_14501,doc_0284
session_14501,doc_0316
session_14501,doc_0152
session_14502,doc_0027
session_14503,doc_0780
session_14503,doc_0754
session_14504,doc_0091
session_14504,doc_0011
session_14504,doc_0031
session_14504,doc_0564
session_14505,doc_0884
session_14505,doc_0914
session_14505,doc_0905
session_14505,doc_0895
session_14506,doc_0621
session_14506,doc_0618
session_14506,doc_0031
session_14507,doc_0493
session_14508,doc_0763
session_14508,doc_0795
session_14508,doc_0754
session_14509,doc_0364
session_14509,doc_0369
session_14510,doc_0754
session_14511,doc_0469
session_14512,doc_0031
session_14512,doc_0001
session_14512,doc_0617
session_14513,doc_0360
session_14513,doc_0401
session_14513,doc_0396
session_14513,doc_0331
session_14514,doc_0148
session_14515,doc_0536
session_14516,doc_0542
session_14516,doc_0566
session_14516,doc_0063
session_14517,doc_0850
session_14517,doc_0831
session_14517,doc_0804
session_14518,doc_0031
session_14519,doc_0673
session_14519,doc_0331
session_14520,doc_0579
session_14520,doc_0532
session_14520,doc_0714
session_14521,doc_0020
session_14522,doc_0735
session_14523,doc_0645
session_14524,doc_0843
session_14524,doc_0810
session_14524,doc_0754
session_14525,doc_0331
session_14526,doc_0627
session_14527,doc_0565
session_14527,doc_0502
session_14527,doc_0550
session_14527,doc_0558
session_14527,doc_0641
session_14528,doc_0617
session_14529,doc_0641
session_14529,doc_0617
session_14529,doc_0639
session_14529,doc_0045
session_14529,doc_0042
session_14530,doc_0373
session_14530,doc_0352
session_14530,doc_0633
session_14531,doc_0358
session_14531,doc_0331
session_14531,doc_0381
session_14532,doc_0754
session_14532,doc_0617
session_14533,doc_0488
session_14533,doc_0565
session_14534,doc_0148
session_14534,doc_0152
session_14534,doc_0179
session_14535,doc_0112
session_14535,doc_0182
session_14535,doc_0280
session_14536,doc_0754
session_14537,doc_0627
session_14537,doc_0617
session_14537,doc_0469
session_14538,doc_0369
session_14538,doc_0331
session_14539,doc_0744
session_14539,doc_0754
session_14539,doc_0762
session_14539,doc_0596
session_14540,doc_0656
session_14540,doc_0701
session_14540,doc_0699
session_14540,doc_0540
session_14541,doc_0235
session_14542,doc_0472
session_14542,doc_0476
session_14542,doc_0243
session_14543,doc_0810
session_14543,doc_0331
session_14544,doc_0229
session_14544,doc_0209
session_14544,doc_0246
session_14545,doc_0884
session_14546,doc_0471
session_14546,doc_0688
session_14547,doc_0031
session_14547,doc_0590
session_14548,doc_0412
session_14548,doc_0419
session_14548,doc_0443
session_14548,doc_0921
session_14548,doc_0910
session_14549,doc_0732
session_14550,doc_0248
session_14550,doc_0235
session_14550,doc_0213
session_14551,doc_0621
session_14552,doc_0068
session_14552,doc_0047
session_14552,doc_0005
session_14552,doc_0031
session_14553,doc_0119
session_14553,doc_0179
session_14554,doc_0769
session_14555,doc_0658
session_14555,doc_0207
session_14556,doc_0683
session_14557,doc_0871
session_14557,doc_0852
session_14557,doc_0754
session_14558,doc_0802
session_14558,doc_0297
session_14559,doc_0876
session_14560,doc_0168
session_14561,doc_0238
session_14561,doc_0246
session_14561,doc_0207
session_14562,doc_0015
session_14563,doc_0346
session_14563,doc_0362
session_14563,doc_0392
session_14563,doc_0401
session_14563,doc_0934
session_14563,doc_0917
session_14564,doc_0469
session_14565,doc_0182
session_14566,doc_0469
session_14566,doc_0456
session_14567,doc_0474
session_14567,doc_0431
session_14567,doc_0437
session_14567,doc_0626
session_14567,doc_0621
session_14568,doc_0769
session_14568,doc_0790
session_14568,doc_0171
session_14569,doc_0229
session_14569,doc_0258
session_14569,doc_0246
session_14569,doc_0602
session_14570,doc_0803
session_14570,doc_0754
session_14571,doc_0040
session_14572,doc_0535
session_14573,doc_0437
session_14573,doc_0455
session_14573,doc_0444
session_14573,doc_0235
session_14574,doc_0754
session_14574,doc_0761
session_14574,doc_0439
session_14575,doc_0148
session_14575,doc_0041
session_14576,doc_0673
session_14576,doc_0656
session_14576,doc_0653
session_14576,doc_0327
session_14576,doc_0402
session_14577,doc_0900
session_14578,doc_0621
session_14579,doc_0769
session_14579,doc_0728
session_14579,doc_0754
session_14579,doc_0871
session_14580,doc_0148
session_14580,doc_0126
session_14581,doc_0322
session_14582,doc_0182
session_14582,doc_0184
session_14582,doc_0152
session_14583,doc_0243
session_14584,doc_0914
session_14585,doc_0152
session_14586,doc_0293
session_14586,doc_0283
session_14586,doc_0152
session_14587,doc_0046
session_14587,doc_0092
session_14587,doc_0496
session_14588,doc_0673
session_14588,doc_0843
session_14589,doc_0330
session_14589,doc_0476
session_14590,doc_0860
session_14591,doc_0055
session_14591,doc_0031
session_14591,doc_0052
session_14591,doc_0761
session_14592,doc_0412
session_14592,doc_0441
session_14592,doc_0619
session_14593,doc_0493
session_14594,doc_0031
session_14594,doc_0048
session_14595,doc_0476
session_14595,doc_0553
session_14596,doc_0634
session_14596,doc_0613
session_14597,doc_0331
session_14598,doc_0063
session_14598,doc_0518
session_14599,doc_0031
session_14599,doc_0068
session_14599,doc_0594
session_14600,doc_0322
session_14600,doc_0321
session_14600,doc_0297
session_14601,doc_0695
session_14601,doc_0388
session_14602,doc_0900
session_14603,doc_0156
session_14603,doc_0126
session_14603,doc_0293
session_14604,doc_0496
session_14604,doc_0584
session_14604,doc_0720
session_14605,doc_0898
session_14605,doc_0904
session_14606,doc_0666
session_14607,doc_0888
session_14607,doc_0912
session_14607,doc_0886
session_14607,doc_0676
session_14608,doc_0373
session_14608,doc_0336
session_14609,doc_0384
session_14609,doc_0355
session_14609,doc_0333
session_14609,doc_0156
session_14609,doc_0177
session_14610,doc_0852
session_14610,doc_0857
session_14611,doc_0118
session_14611,doc_0152
session_14611,doc_0146
session_14611,doc_0493
session_14612,doc_0658
session_14613,doc_0493
session_14613,doc_0544
session_14613,doc_0518
session_14613,doc_0063
session_14613,doc_0095
session_14614,doc_0248
session_14614,doc_0235
session_14614,doc_0243
session_14614,doc_0476
session_14614,doc_0472
session_14615,doc_0291
session_14615,doc_0322
session_14615,doc_0287
session_14615,doc_0373
session_14616,doc_0693
session_14616,doc_0703
session_14617,doc_0156
session_14618,doc_0565
session_14618,doc_0322
session_14619,doc_0310
session_14619,doc_0291
session_14619,doc_0933
session_14620,doc_0353
session_14620,doc_0328
session_14620,doc_0656
session_14621,doc_0234
session_14621,doc_0235
session_14621,doc_0261
session_14621,doc_0422
session_14622,doc_0843
session_14622,doc_0309
session_14623,doc_0858
session_14623,doc_0806
session_14624,doc_0542
session_14624,doc_0586
session_14624,doc_0518
session_14625,doc_0476
session_14625,doc_0448
session_14625,doc_0441
session_14625,doc_0392
session_14626,doc_0331
session_14626,doc_0369
session_14627,doc_0297
session_14627,doc_0319
session_14627,doc_0290
session_14628,doc_0148
session_14628,doc_0152
session_14628,doc_0182
session_14629,doc_0451
session_14630,doc_0429
session_14630,doc_0441
session_14630,doc_0412
session_14631,doc_0673
session_14631,doc_0676
session_14631,doc_0384
session_14632,doc_0261
session_14632,doc_0237
session_14632,doc_0413
session_14633,doc_0273
session_14633,doc_0238
session_14634,doc_0618
session_14634,doc_0627
session_14634,doc_0615
session_14634,doc_0594
session_14635,doc_0148
session_14636,doc_0421
session_14636,doc_0431
session_14636,doc_0471
session_14637,doc_0570
session_14638,doc_0517
session_14639,doc_0565
session_14639,doc_0518
session_14640,doc_0543
session_14640,doc_0493
session_14640,doc_0036
session_14641,doc_0297
session_14641,doc_0295
session_14641,doc_0299
session_14641,doc_0322
session_14641,doc_0373
session_14641,doc_0357
session_14642,doc_0840
session_14642,doc_0845
session_14642,doc_0871
session_14642,doc_0852
session_14642,doc_0754
session_14643,doc_0156
session_14643,doc_0412
session_14644,doc_0031
session_14645,doc_0123
session_14645,doc_0156
session_14645,doc_0120
session_14645,doc_0050
session_14646,doc_0399
session_14646,doc_0331
session_14647,doc_0564
session_14647,doc_0590
session_14647,doc_0489
session_14647,doc_0791
session_14648,doc_0524
session_14649,doc_0765
session_14650,doc_0152
session_14650,doc_0112
session_14650,doc_0118
session_14650,doc_0179
session_14651,doc_0048
session_14652,doc_0243
session_14653,doc_0317
session_14654,doc_0910
session_14654,doc_0902
session_14654,doc_0928
session_14654,doc_0914
session_14655,doc_0547
session_14655,doc_0590
session_14655,doc_0573
session_14655,doc_0910
session_14656,doc_0857
session_14656,doc_0825
session_14657,doc_0870
session_14658,doc_0023
session_14658,doc_0068
session_14658,doc_0043
session_14659,doc_0858
session_14659,doc_0818
session_14659,doc_0731
session_14660,doc_0787
session_14661,doc_0182
session_14661,doc_0322
session_14662,doc_0088
session_14662,doc_0595
session_14663,doc_0119
session_14663,doc_0148
session_14663,doc_0151
session_14664,doc_0852
session_14664,doc_0857
session_14664,doc_0829
session_14664,doc_0870
session_14664,doc_0804
session_14665,doc_0031
session_14665,doc_0034
session_14665,doc_0433
session_14666,doc_0381
session_14666,doc_0331
session_14666,doc_0373
session_14666,doc_0631
session_14667,doc_0610
session_14667,doc_0621
session_14667,doc_0633
session_14667,doc_0644
session_14668,doc_0031
session_14669,doc_0574
session_14669,doc_0586
session_14670,doc_0017
session_14670,doc_0086
session_14670,doc_0021
session_14671,doc_0902
session_14671,doc_0913
session_14672,doc_0373
session_14673,doc_0673
session_14673,doc_0689
session_14673,doc_0698
session_14673,doc_0697
session_14673,doc_0653
session_14674,doc_0371
session_14675,doc_0864
session_14675,doc_0843
session_14675,doc_0810
session_14675,doc_0027
session_14676,doc_0608
session_14677,doc_0342
session_14678,doc_0917
session_14679,doc_0931
session_14679,doc_0892
session_14680,doc_0921
session_14680,doc_0884
session_14680,doc_0919
session_14680,doc_0402
session_14681,doc_0728
session_14682,doc_0328
session_14682,doc_0402
session_14682,doc_0369
session_14683,doc_0381
session_14683,doc_0337
session_14684,doc_0314
session_14684,doc_0163
session_14685,doc_0299
session_14685,doc_0152
session_14686,doc_0617
session_14686,doc_0618
session_14686,doc_0063
session_14687,doc_0327
session_14688,doc_0041
session_14688,doc_0063
session_14688,doc_0091
session_14688,doc_0019
session_14689,doc_0476
session_14689,doc_0487
session_14690,doc_0703
session_14690,doc_0699
session_14690,doc_0650
session_14691,doc_0428
session_14691,doc_0469
session_14691,doc_0412
session_14691,doc_0912
session_14692,doc_0774
session_14692,doc_0618
session_14693,doc_0618
session_14693,doc_0641
session_14694,doc_0017
session_14694,doc_0048
session_14694,doc_0098
session_14695,doc_0068
session_14695,doc_0031
session_14696,doc_0512
session_14697,doc_0625
session_14697,doc_0640
session_14697,doc_0621
session_14697,doc_0068
session_14698,doc_0905
session_14699,doc_0148
session_14699,doc_0309
session_14700,doc_0412
session_14700,doc_0434
session_14701,doc_0428
session_14701,doc_0475
session_14702,doc_0634
session_14702,doc_0486
session_14703,doc_0263
session_14703,doc_0207
session_14704,doc_0043
session_14704,doc_0011
session_14705,doc_0322
session_14705,doc_0316
session_14706,doc_0843
session_14706,doc_0852
session_14707,doc_0031
session_14708,doc_0086
session_14708,doc_0651
session_14709,doc_0497
session_14709,doc_0584
session_14709,doc_0565
session_14709,doc_0510
session_14710,doc_0817
session_14710,doc_0868
session_14710,doc_0852
session_14710,doc_0783
session_14711,doc_0547
session_14711,doc_0555
session_14712,doc_0764
session_14712,doc_0803
session_14712,doc_0777
session_14712,doc_0794
session_14713,doc_0291
session_14713,doc_0296
session_14714,doc_0905
session_14715,doc_0112
session_14715,doc_0148
session_14715,doc_0118
session_14715,doc_0032
session_14716,doc_0803
session_14717,doc_0068
session_14718,doc_0331
session_14718,doc_0689
session_14719,doc_0152
session_14719,doc_0182
session_14719,doc_0170
session_14719,doc_0383
session_14720,doc_0857
session_14721,doc_0197
session_14722,doc_0820
session_14722,doc_0843
session_14722,doc_0852
session_14723,doc_0458
session_14723,doc_0469
session_14723,doc_0476
session_14724,doc_0331
session_14724,doc_0334
session_14724,doc_0352
session_14724,doc_0406
session_14725,doc_0381
session_14725,doc_0362
session_14725,doc_0615
session_14726,doc_0481
session_14726,doc_0235
session_14727,doc_0884
session_14727,doc_0902
session_14728,doc_0732
session_14728,doc_0417
session_14729,doc_0246
session_14729,doc_0618
session_14730,doc_0676
session_14730,doc_0661
session_14730,doc_0700
session_14731,doc_0220
session_14732,doc_0031
session_14732,doc_0618
session_14733,doc_0437
session_14733,doc_0695
session_14734,doc_0584
session_14735,doc_0158
session_14735,doc_0118
session_14735,doc_0322
session_14736,doc_0290
session_14736,doc_0303
session_14736,doc_0803
session_14737,doc_0521
session_14738,doc_0642
session_14738,doc_0641
session_14739,doc_0182
session_14739,doc_0148
session_14739,doc_0131
session_14739,doc_0327
session_14740,doc_0148
session_14740,doc_0138
session_14740,doc_0121
session_14740,doc_0155
session_14740,doc_0689
session_14740,doc_0676
session_14741,doc_0091
session_14741,doc_0041
session_14741,doc_0617
session_14741,doc_0616
session_14742,doc_0322
session_14742,doc_0291
session_14742,doc_0293
session_14743,doc_0163
session_14743,doc_0148
session_14743,doc_0120
session_14743,doc_0322
session_14743,doc_0299
session_14744,doc_0752
session_14745,doc_0518
session_14745,doc_0508
session_14746,doc_0280
session_14746,doc_0305
session_14746,doc_0848
session_14747,doc_0752
session_14748,doc_0363
session_14749,doc_0373
session_14749,doc_0331
session_14749,doc_0362
session_14749,doc_0401
session_14749,doc_0400
session_14749,doc_0403
session_14750,doc_0804
session_14751,doc_0501
session_14751,doc_0502
session_14751,doc_0871
session_14752,doc_0890
session_14753,doc_0862
session_14753,doc_0845
session_14754,doc_0701
session_14754,doc_0673
session_14755,doc_0557
session_14755,doc_0518
session_14756,doc_0641
session_14757,doc_0161
session_14757,doc_0148
session_14757,doc_0188
session_14757,doc_0280
session_14758,doc_0702
session_14759,doc_0700
session_14759,doc_0676
session_14759,doc_0658
session_14759,doc_0661
session_14759,doc_0331
session_14760,doc_0248
session_14760,doc_0596
session_14761,doc_0248
session_14761,doc_0226
session_14761,doc_0845
session_14762,doc_0381
session_14763,doc_0642
session_14763,doc_0641
session_14763,doc_0618
session_14763,doc_0615
session_14764,doc_0259
session_14764,doc_0235
session_14764,doc_0260
session_14765,doc_0243
session_14766,doc_0817
session_14766,doc_0810
session_14767,doc_0031
session_14767,doc_0618
session_14768,doc_0469
session_14768,doc_0914
session_14769,doc_0350
session_14769,doc_0881
session_14770,doc_0291
session_14771,doc_0703
session_14771,doc_0697
session_14771,doc_0689
session_14771,doc_0705
session_14771,doc_0673
session_14771,doc_0373
session_14772,doc_0291
session_14773,doc_0400
session_14773,doc_0403
session_14773,doc_0148
session_14774,doc_0878
session_14774,doc_0914
session_14774,doc_0902
session_14774,doc_0412
session_14775,doc_0517
session_14775,doc_0586
session_14775,doc_0550
session_14776,doc_0148
session_14776,doc_0179
session_14776,doc_0421
session_14777,doc_0469
session_14777,doc_0411
session_14777,doc_0471
session_14777,doc_0092
session_14778,doc_0673
session_14778,doc_0689
session_14778,doc_0706
session_14778,doc_0703
session_14779,doc_0193
session_14779,doc_0145
session_14779,doc_0310
session_14780,doc_0843
session_14780,doc_0815
session_14780,doc_0852
session_14780,doc_0800
session_14781,doc_0476
session_14781,doc_0450
session_14782,doc_0617
session_14782,doc_0428
session_14783,doc_0029
session_14783,doc_0011
session_14783,doc_0048
session_14783,doc_0541
session_14784,doc_0502
session_14784,doc_0002
session_14785,doc_0046
session_14785,doc_0034
session_14785,doc_0036
session_14785,doc_0063
session_14785,doc_0032
session_14786,doc_0754
session_14787,doc_0914
session_14788,doc_0331
session_14788,doc_0027
session_14789,doc_0098
session_14789,doc_0011
session_14789,doc_0048
session_14789,doc_0043
session_14790,doc_0634
session_14790,doc_0612
session_14790,doc_0412
session_14791,doc_0871
session_14791,doc_0757
session_14792,doc_0426
session_14792,doc_0434
session_14792,doc_0476
session_14793,doc_0235
session_14794,doc_0618
session_14795,doc_0395
session_14795,doc_0401
session_14795,doc_0381
session_14795,doc_0917
session_14796,doc_0159
session_14796,doc_0401
session_14797,doc_0644
session_14798,doc_0774
session_14798,doc_0763
session_14798,doc_0807
session_14799,doc_0224
session_14799,doc_0243
session_14799,doc_0232
session_14799,doc_0793
session_14799,doc_0757
session_14800,doc_0599
session_14801,doc_0689
session_14802,doc_0509
session_14802,doc_0540
session_14802,doc_0551
session_14802,doc_0493
session_14803,doc_0656
session_14803,doc_0902
session_14804,doc_0041
session_14804,doc_0020
session_14804,doc_0031
session_14804,doc_0068
session_14805,doc_0726
session_14806,doc_0829
session_14806,doc_0818
session_14807,doc_0461
session_14807,doc_0412
session_14807,doc_0299
session_14808,doc_0303
session_14808,doc_0322
session_14808,doc_0373
session_14809,doc_0617
session_14809,doc_0625
session_14810,doc_0285
session_14810,doc_0291
session_14810,doc_0152
session_14811,doc_0564
session_14811,doc_0518
session_14811,doc_0584
session_14812,doc_0011
session_14813,doc_0615
session_14814,doc_0469
session_14814,doc_0487
session_14814,doc_0247
session_14815,doc_0235
session_14815,doc_0203
session_14815,doc_0201
session_14816,doc_0757
session_14816,doc_0031
session_14817,doc_0870
session_14817,doc_0816
session_14817,doc_0235
session_14818,doc_0617
session_14819,doc_0235
session_14819,doc_0229
session_14819,doc_0238
session_14819,doc_0237
session_14819,doc_0843
session_14819,doc_0872
session_14820,doc_0763
session_14820,doc_0629
session_14821,doc_0179
session_14821,doc_0169
session_14821,doc_0615
session_14821,doc_0611
session_14822,doc_0182
session_14823,doc_0765
session_14824,doc_0225
session_14825,doc_0439
session_14826,doc_0673
session_14827,doc_0862
session_14828,doc_0333
session_14828,doc_0373
session_14829,doc_0673
session_14830,doc_0518
session_14830,doc_0754
session_14831,doc_0307
session_14831,doc_0297
session_14832,doc_0644
session_14832,doc_0613
session_14832,doc_0624
session_14832,doc_0621
session_14833,doc_0858
session_14833,doc_0852
session_14833,doc_0830
